,FERARI__T-end,Decay%__T-end,Cracks__T-end,Acceptance_Score__T-end,Firmness___T-end,Bleaching__T-end,Cluster weight__T-end,weight_loss__T-end,Shattering(%)__T-end,FER_RG__T-end,Shatter__T-end,Decay__T-end,Rachis_Score__T-end
513,0.7749,3.376782564501181,1,2.5,2.8291326,1,668.98,2.325853031785191,0.0,3.942,0,3.0,0.7
514,0.4443,5.296351870955641,1,3.0,2.1668976,1,426.52,2.4539736992567223,0.46891118822095096,2.078,2,3.0,0.5
515,1.108,1.0673886542114366,1,2.5,1.8324627999999998,1,705.46,2.9000867135562105,0.14175148130297963,3.997,1,1.0,0.7
516,0.6855,1.1362950443653046,1,2.5,1.969653,1,662.68,2.3272952378145058,0.0,4.551,0,1.0,0.8
517,0.3661,0.0,1,2.5,2.2010212,1,657.29,2.4155234871429396,0.30427969389462795,2.43,2,0.0,0.6
518,0.7377,0.0,1,3.0,2.5987248,1,629.81,2.0833009437042476,1.1114463092043634,3.472,7,0.0,0.4
519,0.5062,0.0,1,3.0,1.3285369999999999,1,621.17,2.1856546728604043,0.16098652542782171,3.98,1,0.0,0.5
520,0.7158,1.1382359610006803,1,2.5,2.2295196,1,661.55,2.9786173114715715,0.4534804625500718,4.989,3,1.0,0.7
521,0.6766,0.0,1,2.5,2.821665,1,672.29,3.6488713722680095,0.14874533311517352,3.894,1,0.0,0.7
522,0.7021,0.0,2,2.5,1.8318257999999998,1,557.34,3.5259905488913126,0.0,4.055,0,0.0,0.7
523,0.6655,0.0,1,3.0,1.3979405999999999,1,593.1,3.9825157843613437,0.0,4.753,0,0.0,0.5
524,0.9184,0.0,1,2.5,0.5382944,1,541.97,2.7734424053244218,0.9225602893149066,3.558,5,0.0,0.7
525,1.075,0.0,1,2.5,1.8780034,1,497.24,1.7933322799810365,0.0,2.982,0,0.0,0.5
526,0.6528,6.779711884753901,1,3.0,2.10945,1,666.4,2.3818591978437276,0.4501800720288115,3.085,3,6.0,0.4
527,0.5726,0.0,1,2.5,1.9453979999999997,1,688.27,2.139850992435885,0.0,4.229,0,0.0,0.8
528,0.5076,2.1730661010345873,1,3.0,2.3373391999999997,1,693.03,3.649482816149483,0.0,4.277,0,2.0,0.5
529,0.7289,7.4386288423860245,2,2.5,1.6058084,1,607.37,4.009545784998578,0.987865716120322,5.749,6,6.0,0.7
530,0.8128,0.0,1,3.0,2.3863588,1,583.42,2.7681949235871564,0.17140310582427754,4.137,1,0.0,0.5
531,0.8964,0.0,1,3.0,2.1284914,2,625.94,1.7162058190839498,1.4378374924114132,3.678,9,0.0,0.4
532,0.7968,1.3378104679671676,1,1.5,2.3693557999999997,1,562.86,3.163870967741933,0.0,4.36,0,1.0,0.8
533,0.6603,0.0,1,1.5,1.7297588,1,628.77,4.539450711281822,0.0,4.57,0,0.0,0.9
534,0.6265,0.0,1,2.5,2.3844772,1,475.86,3.462966344105652,0.0,3.591,0,0.0,0.7
535,0.6345,2.782036835202187,1,2.0,0.9949547999999999,2,541.33,3.169662820856795,0.7389208061625995,4.512,4,2.0,0.7
536,0.6938,2.174258283404317,2,2.0,1.8772488,1,692.65,2.1155422401854143,0.28874611997401284,3.849,2,2.0,0.7
537,0.585,0.0,1,2.5,2.7414226,1,675.93,2.057583353860873,0.0,4.357,0,0.0,0.7
538,0.6341,0.0,1,2.5,2.1438088,2,663.95,1.9623767054515333,0.301227502070939,4.297,2,0.0,0.7
539,0.6336,0.0,1,2.5,2.0223573999999997,1,685.92,0.9516108070641625,0.145789596454397,3.662,1,0.0,0.6
540,0.5037,0.0,1,2.0,2.8376977999999995,1,603.75,0.984009840098401,0.16563146997929606,3.317,1,0.0,0.8
541,0.6968,2.5687384867298904,2,1.5,1.772281,1,586.28,3.038121227156207,0.0,4.003,0,2.0,0.8
542,0.4826,3.583780182123933,2,1.5,1.8978483999999998,1,630.34,2.4830210863410564,0.3172890820826855,3.149,2,3.0,0.7
543,0.5894,0.0,2,3.0,2.2656522,1,667.71,2.850283718900032,0.0,3.013,0,0.0,0.5
544,0.6346,0.0,1,2.0,1.2294296,1,631.1,5.943545262153864,0.15845349389954047,3.741,1,0.0,0.9
545,0.649,0.0,1,2.0,2.130863,1,510.4,5.0277250567526295,0.19592476489028215,4.093,1,0.0,0.8
546,0.5521,0.0,1,2.0,3.4990704,1,622.69,2.1758255569170686,0.0,4.158,0,0.0,0.8
547,0.638,0.0,1,3.0,2.8206752,1,674.49,2.4796136718524058,0.14826016694094798,3.422,1,0.0,0.4
548,0.5585,1.125981308411215,1,1.5,1.7564148,1,668.75,5.997863428073425,0.0,4.791,0,1.0,0.9
549,0.6476,0.0,1,1.5,1.615824,1,469.66,5.516214693811853,0.2129199846697611,3.717,1,0.0,1.0
550,0.7797,2.243909707218953,1,2.0,2.201521,1,671.15,3.232550427498316,0.0,4.356,0,2.0,0.5
551,0.7476,0.0,1,1.5,1.2706092,1,462.05,4.424540790997846,0.0,3.268,0,0.0,0.9
552,0.6348,0.0,1,3.0,2.3455516,1,634.45,2.4253329642274895,0.0,4.32,0,0.0,0.3
553,0.7634,0.0,1,1.5,2.145808,1,622.85,5.379333394099591,0.0,5.405,0,0.0,1.0
554,0.463,1.2758386987461876,1,3.0,2.3131724,1,590.2,3.3852802514405367,0.0,2.103,0,1.0,0.4
555,0.5033,3.6756211458045196,1,1.5,1.6047696,1,614.59,5.549408329491319,0.0,4.262,0,3.0,1.0
556,0.6785,0.0,1,2.0,1.6718309999999998,2,638.8,5.399401711933187,0.0,3.91,0,0.0,0.7
557,0.6369,14.076228061065532,1,1.0,1.0633588,2,481.45,3.9635362642623484,0.4154117769238758,3.28,2,9.0,0.6
558,0.8798,2.444805194805195,1,1.5,1.7315424,1,616.0,2.1523310301008585,0.0,2.998,0,2.0,0.8
559,1.098,0.0,1,1.5,1.703779,1,658.28,6.691802860423257,0.0,3.1,0,0.0,0.9
560,0.3682,0.0,1,4.0,1.564962,1,536.24,1.421034248212221,0.0,2.49,0,0.0,0.2
561,0.2957,4.3996280367313725,2,3.7,1.7499859999999998,1,688.24,1.378499985670479,0.29059630361501804,2.992,2,4.0,0.25
562,0.2395,1.166553658386242,1,3.5,1.6426564,1,648.92,2.313748513450452,0.15410220057942428,2.166,1,1.0,0.4
563,0.1635,0.0,1,4.0,1.5826706000000001,1,623.6,2.3962686450360686,0.0,1.973,0,0.0,0.2
564,0.1771,0.0,1,4.0,1.6602866,1,650.48,1.585572500605183,0.0,1.658,0,0.0,0.21
565,0.2345,0.0,1,4.0,2.1619976,1,505.84,0.9419367472828754,0.0,2.538,0,0.0,0.2
566,0.2061,0.0,1,4.2,1.3281155999999998,1,656.42,1.75412338731404,0.0,1.925,0,0.0,0.1
567,0.3087,0.0,2,4.0,1.9773656,1,663.79,1.4417223459539772,0.0,1.985,0,0.0,0.2
568,0.2352,0.0,2,4.0,1.5662752,1,553.4,2.17948491329787,0.0,2.332,0,0.0,0.2
569,0.2245,0.0,2,3.5,1.2452174,1,456.46,2.5053931096349813,0.0,2.076,0,0.0,0.5
570,0.2171,0.0,2,4.0,2.8633444,1,669.33,1.4705882352941189,0.0,1.998,0,0.0,0.25
571,0.1673,0.0,2,3.7,2.7159622,1,676.16,1.147644040291812,0.44368196876478944,2.021,3,0.0,0.3
572,0.2099,0.0,1,4.0,1.8081588,1,657.87,1.5886550284970613,0.0,1.685,0,0.0,0.2
573,0.3511,0.0,1,4.0,1.8070905999999998,1,660.47,1.3502412211916124,0.0,1.899,0,0.0,0.25
574,0.1451,0.0,2,3.5,1.7506622,1,425.3,2.4787324298915414,0.0,1.753,0,0.0,0.4
575,0.1198,0.0,2,4.0,1.6980165999999999,1,598.42,1.4865421022306504,0.0,1.585,0,0.0,0.2
576,0.1534,0.0,1,4.0,1.9365388,1,674.97,1.1453008977870116,0.4444641984088182,1.721,3,0.0,0.2
577,0.1169,2.2407056594837793,1,4.0,1.8335016000000002,1,675.68,1.34474149133438,0.0,1.531,0,2.0,0.2
578,0.2357,0.0,1,4.5,1.6421664,1,704.06,1.5328242566641543,0.14203334943044627,2.142,1,0.0,0.15
579,0.2107,1.600524346153033,2,4.0,2.8319844,1,472.97,1.246502693448025,0.0,2.124,0,1.0,0.15
580,0.3498,2.390501152619446,3,4.0,2.2279516,1,633.34,0.6712461967943246,0.0,2.814,0,2.0,0.2
581,0.2949,0.0,1,3.7,2.4433262,1,663.52,2.053348685473033,0.0,2.448,0,0.0,0.4
582,0.4174,0.0,1,4.0,1.3164242,1,709.2,2.4953598680140203,0.0,2.982,0,0.0,0.2
583,0.1847,2.8404187460132833,3,3.7,2.0747678,1,533.02,1.919219799429582,0.0,2.219,0,2.0,0.3
584,0.3524,0.0,2,3.7,1.6634324,1,418.43,1.6869904372547655,0.0,2.795,0,0.0,0.3
585,0.4629,0.0,1,3.7,1.1259808,1,624.06,2.4738626951507356,0.16024100246771145,2.992,1,0.0,0.3
586,0.2366,0.0,2,3.7,2.8081214,1,695.39,2.2765918576708564,0.0,2.036,0,0.0,0.3
587,0.3015,0.0,2,3.7,1.9748469999999998,1,518.47,1.5438663121914158,0.0,2.302,0,0.0,0.4
588,0.279276,2.76838121011538,1,4.0,1.7952816,1,546.89,2.0068447741403794,0.0,1.618,0,2.0,0.3
589,0.346868,0.0,2,4.0,1.6693221999999999,1,562.12,1.150072099321205,0.0,1.657,0,0.0,0.4
590,0.43159600000000004,1.1778251466446765,1,4.0,2.1607627999999997,1,642.71,2.072191494872836,0.0,2.564,0,1.0,0.5
591,0.584528,0.0,1,4.0,1.4912562,1,674.61,2.152440351004428,0.14823379434043374,2.179,1,0.0,0.3
592,0.6749,1.1440575504775725,1,4.0,1.8323942,1,661.68,2.0531418843904974,0.30226091161890944,3.886,2,1.0,0.4
593,0.327896,0.0,2,4.0,2.2068228,1,577.31,2.1043885233670356,0.3464343247128926,1.859,2,0.0,0.3
594,0.289476,0.0,1,4.0,1.7760344000000001,1,649.57,1.5459933006956867,0.4618439891004818,2.943,3,0.0,0.5
595,0.43309200000000003,0.0,2,4.0,1.4233912,1,706.25,2.0199497787211538,0.0,2.678,0,0.0,0.5
596,0.5025200000000001,0.0,1,3.5,1.7315032,1,477.49,1.6336368505624008,0.6282854091185156,2.921,3,0.0,0.5
597,0.29926800000000003,1.2090913446948521,1,4.0,1.1057046,1,626.09,1.4760728279855848,0.7986072289926368,1.869,5,1.0,0.4
598,0.414868,0.0,1,4.0,1.651937,1,706.25,1.262442679789729,0.0,2.598,0,0.0,0.3
599,0.400656,0.0,1,4.5,1.247442,1,608.53,1.6834962436384315,0.0,2.222,0,0.0,0.3
600,0.5690240000000001,0.0,2,4.0,2.6382384,1,594.99,0.7506380423359856,0.0,3.632,0,0.0,0.3
601,0.547944,1.3299834850135284,2,4.0,1.81496,1,569.18,1.1136399173022604,0.0,2.745,0,1.0,0.3
602,0.43486,0.0,1,4.0,1.8715354,1,610.64,1.703100350922385,0.16376260972094853,2.437,1,0.0,0.3
603,0.377672,0.0,1,4.0,2.0366556,1,595.89,3.0489888225436457,0.0,2.359,0,0.0,0.7
604,0.5907840000000001,0.0,1,4.0,2.4232460000000002,1,653.12,1.2489038071910235,0.1531112199902009,3.218,1,0.0,0.3
605,0.32028,0.0,1,4.0,1.471274,1,557.83,1.8993018307159233,0.0,1.679,0,0.0,0.5
606,0.364208,1.3390172285704178,1,4.0,0.9623796,1,565.34,2.1936957198712763,0.17688470654827182,1.987,1,1.0,0.5
607,0.32592400000000005,2.2472243662055456,2,3.0,2.053247,1,673.72,0.8856327419307355,0.0,2.182,0,2.0,0.4
608,0.239632,0.0,1,3.0,1.2534102,1,462.01,3.536903643386574,0.6493365944460077,1.667,3,0.0,0.5
609,0.46614000000000005,0.0,1,4.0,1.2119072,1,560.14,1.722927924766659,0.1785267968722105,2.359,1,0.0,0.5
610,0.31082800000000005,0.0,1,4.0,1.2215896,1,666.04,1.4996006980389818,0.30028226532940966,1.937,2,0.0,0.4
611,0.535908,0.0,1,4.0,1.1759705999999999,1,503.08,2.034934667886976,0.0,2.055,0,0.0,0.4
612,0.335172,1.3717992860119965,1,4.0,0.9659076,1,551.83,2.0779359051708703,0.3624304586557454,1.962,2,1.0,0.5
613,0.559436,1.117953716420776,1,4.0,2.7286336,1,677.13,1.326086006149545,0.14768212898557145,1.97,1,1.0,0.7
614,0.41548,0.0,2,4.0,1.4876988,1,532.08,1.5450659659900283,0.0,3.861,0,0.0,0.5
615,0.212432,0.0,1,4.0,1.2497547999999998,1,637.65,2.3701253961692186,0.9409550693954364,1.514,6,0.0,0.5
616,0.318,2.29954889958839,1,4.0,0.7486024,1,658.39,1.352971142608848,0.4556569814243837,2.309,3,2.0,0.2
617,0.3545,2.270545890821836,3,3.5,1.6394322,1,666.8,2.8979175768166723,0.0,2.35,0,2.0,0.25
618,0.2595,15.738591080772032,2,3.0,1.417325,1,577.18,2.954182429592274,0.6930247063307807,2.133,4,12.0,0.3
619,0.3927,0.0,1,3.5,1.6202634,2,673.55,2.195536323638318,0.0,2.867,0,0.0,0.5
620,0.3579,0.0,2,3.5,0.9331755999999999,2,481.74,3.02749708120294,0.20758085274214305,1.941,1,0.0,0.4
621,0.3887,0.0,2,3.5,1.8677525999999998,2,682.94,2.8894007906037507,0.0,2.76,0,0.0,0.4
622,0.3028,0.0,2,3.5,1.6970855999999999,1,638.88,2.2910103080170092,0.6260956674179815,2.875,4,0.0,0.3
623,0.1011,0.0,2,3.5,1.6306318,2,610.78,2.043238388503979,0.16372507285765744,2.003,1,0.0,0.3
624,0.4652,3.676422974810594,1,3.0,0.892045,2,617.72,4.003232423696151,0.32377128796218346,2.494,2,3.0,0.3
625,0.361,2.259735219928656,2,3.0,1.9508173999999998,2,669.99,2.654520094150464,0.29851191808832966,2.979,2,2.0,0.3
626,0.4451,1.7312354205735718,1,2.0,1.3518021999999998,1,437.26,6.880763251485403,0.2286968851484243,3.576,1,1.0,0.9
627,0.3308,3.444614661226471,2,3.5,1.9808446,1,659.29,2.5857356048404974,0.15167832061763412,3.288,1,3.0,0.4
628,0.2511,1.2191586677832893,2,3.0,1.753024,2,620.92,4.36938810084862,0.8052567158410101,2.512,5,1.0,0.5
629,0.2321,1.1701963209151338,2,3.5,1.7367168,2,646.9,2.429827604410192,0.0,2.111,0,1.0,0.3
630,0.2221,6.519904225449159,1,3.0,1.4707742,2,580.53,1.9937873518587397,0.8612819320276299,1.83,5,5.0,0.5
631,0.1901,4.775573289594045,1,3.5,1.6392263999999999,2,634.06,2.964357314478981,0.0,1.844,0,4.0,0.3
632,0.32,10.220752042125161,1,2.5,1.1066748,2,592.52,4.335050131585324,0.0,2.697,0,8.0,0.8
633,0.4085,12.226686317659649,1,2.5,1.630769,1,495.31,3.081829922122647,0.0,2.242,0,8.0,0.3
634,0.4385,15.157956348289513,2,2.5,0.9282658,2,649.23,3.0725131007300472,0.0,2.519,0,13.0,0.3
635,0.3454,2.287734779915079,3,3.0,1.2779493999999998,2,661.79,1.2297956807904138,0.15110533552939756,2.652,1,2.0,0.5
636,0.2311,1.2797538544766027,1,3.0,2.0593719999999998,1,591.52,2.7617043661231038,0.3381119826886665,2.361,2,1.0,0.5
637,0.4001,0.0,2,3.5,1.5441664000000002,2,616.22,1.3590305901938513,0.0,2.125,0,0.0,0.3
638,0.325,0.0,2,3.5,1.3043702,2,666.64,1.9185499058380362,0.1500060002400096,3.178,1,0.0,0.3
639,0.3133,15.657965498696894,2,1.5,1.7046805999999999,3,483.46,2.0165785046918474,0.0,2.506,0,10.0,0.4
640,0.3645,0.0,2,2.5,1.1728934,2,643.81,0.8928433983467108,1.2426026312110716,2.947,8,0.0,0.6
641,0.3166,3.450790901217122,2,3.0,1.4049770000000001,2,658.11,1.309159618499193,0.0,2.63,0,3.0,0.2
642,0.2377,2.229355636706326,2,3.0,1.2151607999999998,2,679.12,3.1309284379591262,0.0,2.752,0,2.0,0.4
643,0.3483,0.0,2,3.0,1.105881,2,685.18,1.2979155562598286,0.8756823024606673,3.788,6,0.0,0.3
644,0.369,2.2066110884393404,2,3.0,1.435014,1,686.12,2.191050478267688,0.0,2.843,0,2.0,0.3
645,0.2606,2.2105416849175064,1,3.0,1.5709792,1,684.9,1.3012839911806628,0.0,2.063,0,2.0,0.4
646,0.3776,10.28148449967743,2,1.5,2.183636,1,589.02,4.317738791423008,0.0,2.504,0,8.0,0.3
647,0.36,1.0981677861111514,2,2.5,1.8881562,1,689.33,2.0893699221635025,0.0,2.267,0,1.0,0.4
648,0.3102,0.0,2,3.0,2.396149,1,658.71,1.6322202974732618,0.30362374944968196,2.986,2,0.0,0.4
649,0.3819,7.526596626122692,1,1.5,1.2469226,1,603.46,6.182858386580225,2.3199549265899977,3.445,14,6.0,0.8
650,0.725,9.319217038040135,1,1.5,1.2938254,1,568.61,2.080283800306539,0.3517349325548267,4.423,2,7.0,0.7
651,0.3533,0.0,1,3.0,1.46657,1,664.58,2.3738872403560785,0.6018838965963464,3.215,4,0.0,0.4
652,0.3069,2.2252597851169216,1,3.0,1.3066242000000001,2,680.37,2.9470921358572344,0.0,2.041,0,2.0,0.2
653,0.3121,0.0,3,3.0,1.2391315999999999,1,641.75,5.045498261448549,0.3116478379431243,2.448,2,0.0,0.3
654,0.3439,7.813905478139055,1,1.5,1.1989319999999999,1,678.15,2.6401929537427837,0.737300007373,2.16,5,7.0,0.3
655,0.2488,4.504343686778531,1,2.0,1.1612608,2,672.24,3.033450170929071,0.0,2.019,0,4.0,0.2
656,0.3472,0.0,1,2.5,1.8515532,1,674.03,2.56302763964381,0.0,2.958,0,0.0,0.8
657,0.4033,2.3906521395862943,2,3.0,2.4355645999999997,1,633.3,3.7084340646809433,0.0,2.736,0,2.0,0.5
658,0.2868,9.024662841815067,1,1.0,0.6867741999999999,1,671.05,2.0536548341896386,0.447060576708144,1.776,3,8.0,0.3
659,0.379,0.0,1,2.5,1.6100224,2,613.12,2.4626153356665634,0.0,2.856,0,0.0,0.4
660,0.2639,0.0,1,3.0,0.8841658,1,641.14,5.517403990686441,0.15597217456405776,1.985,1,0.0,0.5
661,0.2828,0.0,1,3.0,1.103382,1,663.81,5.34713607391881,0.0,2.122,0,0.0,0.5
662,0.2611,0.0,1,3.0,1.6211159999999998,1,633.35,2.4038831959318934,0.15789058182679402,1.852,1,0.0,0.3
663,0.3003,2.412479882722246,1,2.5,0.8125278,1,627.57,4.7852407033727244,0.0,1.885,0,2.0,0.5
664,0.2254,0.0,3,3.0,1.6166276,2,704.02,1.7993639457680046,0.28408283855572286,2.215,2,0.0,0.3
665,0.3114,0.0,3,2.5,0.6638029999999999,2,656.75,2.6777511039981103,0.0,1.728,0,0.0,0.5
666,0.3613,0.0,1,2.5,1.1005498,1,656.89,5.490252499820152,0.6089299578316004,2.482,4,0.0,0.5
667,0.4058,1.2348699879286158,1,3.0,1.4476168,1,613.02,3.595017927910929,0.1631268147858145,2.426,1,1.0,0.3
668,0.4092,6.943998532312066,1,1.5,1.4634144,2,654.09,2.7071650626961477,0.6115366386888654,2.131,4,6.0,0.4
669,0.3842,1.2067398893688928,2,2.5,1.3827604,1,627.31,4.231867242721711,1.434697358562752,2.653,9,1.0,0.5
670,0.3361,0.0,1,3.0,1.6205182,1,619.6,6.609390308237248,0.0,2.475,0,0.0,0.4
671,0.2772,0.0,1,2.5,1.0418184000000001,1,655.2,2.888734085283613,0.6105006105006106,1.877,4,0.0,0.5
